cline,rep,group,Exp,dose,ncells,ncolonies
GBM1a,5,MSC-EV,r05,4,1000,15
GBM1a,5,MSC-BMP4,r05,4,1000,8
GBM1a,5,MSC-BMP4,r06,4,1000,8
GBM1a,5,MSC-EV,r06,4,1000,14
GBM1a,5,BMP4,r06,4,1000,3
GBM1a,5,FBS,r06,4,1000,17
GBM1a,5,CTRL,r06,4,1000,27
GBM1a,5,CTRL,r01,6,2000,17
GBM1a,5,FBS,r01,6,2000,19
GBM1a,5,BMP4,r01,6,2000,2
GBM1a,5,MSC-EV,r01,6,2000,14
GBM1a,5,MSC-BMP4,r01,6,2000,6
GBM1a,5,MSC-BMP4,r02,6,2000,6
GBM1a,5,MSC-EV,r02,6,2000,11
GBM1a,5,BMP4,r02,6,2000,3
GBM1a,5,FBS,r02,6,2000,16
GBM1a,5,CTRL,r03,6,2000,15
GBM1a,5,FBS,r03,6,2000,13
GBM1a,5,BMP4,r03,6,2000,1
GBM1a,5,MSC-EV,r03,6,2000,14
GBM1a,5,MSC-BMP4,r03,6,2000,8
GBM1a,5,MSC-EV,r04,6,2000,12
GBM1a,5,BMP4,r04,6,2000,5
GBM1a,5,FBS,r04,6,2000,9
GBM1a,5,CTRL,r04,6,2000,15
GBM1a,5,CTRL,r05,6,2000,15
GBM1a,5,FBS,r05,6,2000,9
GBM1a,5,BMP4,r05,6,2000,4
GBM1a,5,MSC-EV,r05,6,2000,18
GBM1a,5,MSC-BMP4,r05,6,2000,9
GBM1a,5,MSC-BMP4,r06,6,2000,14
GBM1a,5,MSC-EV,r06,6,2000,13
GBM1a,5,BMP4,r06,6,2000,2
GBM1a,5,FBS,r06,6,2000,21
GBM1a,5,CTRL,r06,6,2000,23
QNS120,1,CTRL,r01,0,250,2
QNS120,1,CTRL,r04,0,250,1
QNS120,1,CTRL,r05,0,250,2
QNS120,1,CTRL,r02,0,250,1
QNS120,1,CTRL,r03,0,250,1
GBM965,4,MSC-BMP4,r02,6,2000,16
GBM965,4,MSC-EV,r02,6,2000,12
GBM965,4,BMP4,r02,6,2000,5
GBM965,4,FBS,r02,6,2000,5
GBM965,4,CTRL,r02,6,2000,5
GBM965,4,FBS,r03,6,2000,11
GBM965,4,BMP4,r03,6,2000,5
GBM965,4,MSC-EV,r03,6,2000,6
GBM965,4,MSC-BMP4,r03,6,2000,12
QNS120,1,CTRL,r06,0,250,1
QNS120,3,CTRL,r01,0,500,1
QNS120,3,CTRL,r02,0,500,1
QNS120,3,CTRL,r03,0,500,1
QNS120,3,CTRL,r04,0,500,1
QNS120,3,CTRL,r05,0,500,2
QNS120,3,CTRL,r06,0,500,2
QNS120,2,BMP4,r01,2,500,1
QNS120,2,BMP4,r02,2,500,2
QNS120,2,BMP4,r03,2,500,1
GBM965,4,MSC-BMP4,r06,6,2000,13
GBM965,4,MSC-EV,r06,6,2000,8
GBM965,4,BMP4,r06,6,2000,3
GBM965,4,FBS,r06,6,2000,7
GBM965,4,CTRL,r06,6,2000,12
GBM965,4,CTRL,r01,6,2000,13
GBM965,4,FBS,r01,6,2000,9
GBM965,4,BMP4,r01,6,2000,4
GBM965,4,MSC-EV,r01,6,2000,7
GBM965,4,MSC-BMP4,r01,6,2000,9
QNS120,2,BMP4,r04,2,500,2
QNS120,2,BMP4,r05,2,500,2
QNS120,2,BMP4,r06,2,500,1
QNS120,3,CTRL,r01,4,2000,3
QNS120,2,CTRL,r02,4,2000,2
QNS120,3,CTRL,r03,4,2000,2
QNS120,2,CTRL,r04,4,2000,1
QNS120,3,CTRL,r05,4,2000,2
QNS120,2,CTRL,r06,4,2000,1
QNS120,3,CTRL,r01,5,4000,2
GBM965,4,MSC-BMP4,r04,6,2000,7
GBM965,4,MSC-EV,r04,6,2000,9
GBM965,4,BMP4,r04,6,2000,4
GBM965,4,FBS,r04,6,2000,7
GBM965,4,CTRL,r04,6,2000,5
GBM965,4,CTRL,r05,6,2000,5
GBM965,4,FBS,r05,6,2000,8
GBM965,4,BMP4,r05,6,2000,2
GBM965,4,MSC-EV,r05,6,2000,6
GBM965,4,MSC-BMP4,r05,6,2000,14
QNS120,2,CTRL,r02,5,4000,3
QNS120,3,CTRL,r03,5,4000,3
QNS120,2,CTRL,r04,5,4000,2
QNS120,3,CTRL,r05,5,4000,2
QNS120,2,CTRL,r06,5,4000,3
QNS120,3,CTRL,r01,6,8000,5
QNS120,2,CTRL,r02,6,8000,4
QNS120,3,CTRL,r03,6,8000,7
QNS120,2,CTRL,r04,6,8000,7
QNS120,3,CTRL,r05,6,8000,8
GBM965,4,MSC-BMP4,r02,4,1000,13
GBM965,4,MSC-EV,r02,4,1000,7
GBM965,4,BMP4,r02,4,1000,6
GBM965,4,FBS,r02,4,1000,11
GBM965,4,CTRL,r02,4,1000,9
GBM965,4,CTRL,r03,4,1000,7
GBM965,4,FBS,r03,4,1000,11
GBM965,4,BMP4,r03,4,1000,7
GBM965,4,MSC-EV,r03,4,1000,6
GBM965,4,MSC-BMP4,r03,4,1000,12
QNS120,2,CTRL,r06,6,8000,6
QNS120,2,MSC-EV,r01,6,2000,4
QNS120,2,MSC-EV,r02,6,2000,3
QNS120,2,MSC-EV,r03,6,2000,2
QNS120,2,MSC-EV,r04,6,2000,2
QNS120,2,MSC-EV,r05,6,2000,2
QNS120,2,MSC-EV,r06,6,2000,2
QNS120,2,MSC-EV,r01,4,1000,2
QNS120,2,MSC-EV,r02,4,1000,1
QNS120,2,MSC-EV,r03,4,1000,2
GBM965,4,MSC-BMP4,r06,4,1000,14
GBM965,4,MSC-EV,r06,4,1000,9
GBM965,4,BMP4,r06,4,1000,9
GBM965,4,FBS,r06,4,1000,6
GBM965,4,CTRL,r06,4,1000,5
GBM965,4,CTRL,r01,4,1000,6
GBM965,4,BMP4,r01,4,1000,8
GBM965,4,MSC-EV,r01,4,1000,12
GBM965,4,MSC-BMP4,r01,4,1000,14
QNS120,2,MSC-EV,r04,4,1000,1
QNS120,2,MSC-EV,r05,4,1000,3
QNS120,2,MSC-EV,r06,4,1000,3
QNS120,2,BMP4,r01,2,500,2
QNS120,2,BMP4,r03,2,500,1
QNS120,2,BMP4,r05,2,500,1
QNS120,2,CTRL,r01,2,500,2
QNS120,2,CTRL,r02,2,500,1
QNS120,2,CTRL,r03,2,500,2
QNS120,2,MSC-EV,r01,0,250,1
GBM965,4,MSC-BMP4,r04,4,1000,11
GBM965,4,MSC-EV,r04,4,1000,8
GBM965,4,BMP4,r04,4,1000,5
GBM965,4,FBS,r04,4,1000,12
GBM965,4,CTRL,r04,4,1000,4
GBM965,4,CTRL,r05,4,1000,5
GBM965,4,FBS,r05,4,1000,13
GBM965,4,BMP4,r05,4,1000,6
GBM965,4,MSC-EV,r05,4,1000,9
GBM965,4,MSC-BMP4,r05,4,1000,11
QNS120,2,MSC-EV,r02,0,250,1
QNS120,2,MSC-EV,r03,0,250,1
QNS120,2,MSC-EV,r04,0,250,2
QNS120,2,MSC-EV,r05,0,250,1
QNS120,2,MSC-EV,r06,0,250,1
QNS120,1,MSC-EV,r01,6,2000,2
QNS120,1,MSC-EV,r04,6,2000,1
QNS120,1,MSC-EV,r05,6,2000,1
QNS120,1,MSC-EV,r02,6,2000,3
QNS120,1,MSC-EV,r03,6,2000,2
GBM965,4,MSC-BMP4,r02,2,500,13
GBM965,4,MSC-EV,r02,2,500,8
GBM965,4,BMP4,r02,2,500,12
GBM965,4,CTRL,r02,2,500,8
GBM965,4,CTRL,r03,2,500,8
GBM965,4,FBS,r03,2,500,8
GBM965,4,BMP4,r03,2,500,7
GBM965,4,MSC-EV,r03,2,500,5
GBM965,4,MSC-BMP4,r03,2,500,11
QNS120,1,MSC-EV,r06,6,2000,2
QNS120,1,MSC-EV,r01,4,1000,1
QNS120,1,MSC-EV,r04,4,1000,2
QNS120,1,MSC-EV,r05,4,1000,1
QNS120,1,MSC-EV,r02,4,1000,1
QNS120,1,MSC-EV,r03,4,1000,1
QNS120,1,MSC-EV,r06,4,1000,2
QNS120,2,CTRL,r04,2,500,1
QNS120,2,CTRL,r05,2,500,2
QNS120,2,CTRL,r06,2,500,1
GBM965,4,MSC-BMP4,r06,2,500,11
GBM965,4,BMP4,r06,2,500,8
GBM965,4,FBS,r06,2,500,13
GBM965,4,CTRL,r06,2,500,9
GBM965,4,CTRL,r01,2,500,11
GBM965,4,BMP4,r01,2,500,7
GBM965,4,MSC-EV,r01,2,500,9
GBM965,4,MSC-BMP4,r01,2,500,19
QNS120,2,CTRL,r02,2,500,1
QNS120,2,CTRL,r04,2,500,2
QNS120,2,CTRL,r06,2,500,1
QNS120,1,MSC-EV,r01,0,250,2
QNS120,1,MSC-EV,r04,0,250,1
QNS120,1,MSC-EV,r05,0,250,1
QNS120,1,MSC-EV,r02,0,250,1
QNS120,1,MSC-EV,r03,0,250,1
QNS120,1,MSC-EV,r06,0,250,1
GBM965,4,MSC-BMP4,r04,2,500,11
GBM965,4,MSC-EV,r04,2,500,9
GBM965,4,BMP4,r04,2,500,13
GBM965,4,FBS,r04,2,500,15
GBM965,4,CTRL,r04,2,500,9
GBM965,4,CTRL,r05,2,500,7
GBM965,4,FBS,r05,2,500,14
GBM965,4,BMP4,r05,2,500,9
GBM965,4,MSC-BMP4,r05,2,500,13
QNS120,2,FBS,r02,6,2000,2
QNS120,2,FBS,r03,6,2000,3
QNS120,2,FBS,r04,6,2000,2
QNS120,2,FBS,r05,6,2000,3
QNS120,2,FBS,r06,6,2000,2
QNS120,2,FBS,r01,4,1000,2
QNS120,2,FBS,r02,4,1000,3
QNS120,2,FBS,r03,4,1000,3
QNS120,2,FBS,r04,4,1000,1
QNS120,2,FBS,r05,4,1000,2
GBM965,4,MSC-BMP4,r02,0,250,3
GBM965,4,MSC-EV,r02,0,250,5
GBM965,4,BMP4,r02,0,250,5
GBM965,4,FBS,r02,0,250,9
GBM965,4,CTRL,r02,0,250,6
GBM965,4,CTRL,r03,0,250,4
GBM965,4,BMP4,r03,0,250,7
GBM965,4,MSC-EV,r03,0,250,3
GBM965,4,MSC-BMP4,r03,0,250,5
QNS120,2,MSC-EV,r01,2,500,1
QNS120,2,MSC-EV,r02,2,500,1
QNS120,2,MSC-EV,r03,2,500,2
QNS120,2,MSC-EV,r04,2,500,2
QNS120,2,MSC-EV,r05,2,500,2
QNS120,2,MSC-EV,r06,2,500,1
QNS120,2,FBS,r01,0,250,1
QNS120,2,FBS,r02,0,250,1
QNS120,2,FBS,r03,0,250,1
GBM965,4,MSC-EV,r06,0,250,7
GBM965,4,BMP4,r06,0,250,3
GBM965,4,FBS,r06,0,250,9
GBM965,4,CTRL,r06,0,250,6
GBM965,4,CTRL,r01,0,250,5
GBM965,4,FBS,r01,0,250,7
GBM965,4,BMP4,r01,0,250,7
GBM965,4,MSC-EV,r01,0,250,6
GBM965,4,MSC-BMP4,r01,0,250,5
QNS120,2,FBS,r04,0,250,1
QNS120,2,FBS,r05,0,250,1
QNS120,2,FBS,r06,0,250,1
QNS120,1,FBS,r02,6,2000,1
QNS120,1,FBS,r03,6,2000,2
QNS120,1,FBS,r06,6,2000,1
QNS120,1,FBS,r01,4,1000,1
GBM965,4,MSC-BMP4,r04,0,250,9
GBM965,4,MSC-EV,r04,0,250,4
GBM965,4,BMP4,r04,0,250,5
GBM965,4,FBS,r04,0,250,6
GBM965,4,CTRL,r04,0,250,4
GBM965,4,CTRL,r05,0,250,3
GBM965,4,FBS,r05,0,250,6
GBM965,4,BMP4,r05,0,250,8
GBM965,4,MSC-EV,r05,0,250,5
GBM965,4,MSC-BMP4,r05,0,250,9
QNS120,1,FBS,r04,4,1000,1
QNS120,1,FBS,r05,4,1000,1
QNS120,1,FBS,r02,4,1000,1
GBM626,2,BMP4,r01,0,250,2
GBM626,2,BMP4,r04,0,250,5
GBM626,2,BMP4,r05,0,250,7
GBM626,2,BMP4,r02,0,250,5
GBM626,2,BMP4,r03,0,250,3
GBM549,1,FBS,r02,6,2000,2
GBM549,1,CTRL,r03,6,2000,1
GBM549,1,FBS,r03,6,2000,4
GBM626,2,BMP4,r06,0,250,4
GBM626,2,BMP4,r01,2,500,4
GBM626,2,BMP4,r05,2,500,2
GBM626,2,BMP4,r02,2,500,4
GBM626,2,BMP4,r03,2,500,2
GBM626,2,BMP4,r06,2,500,1
GBM626,2,BMP4,r04,4,1000,1
GBM626,2,BMP4,r05,4,1000,2
GBM549,1,CTRL,r01,6,2000,1
GBM549,1,FBS,r01,6,2000,1
GBM549,1,BMP4,r01,6,2000,1
GBM626,2,BMP4,r03,4,1000,1
GBM626,2,BMP4,r06,4,1000,1
GBM626,2,BMP4,r04,6,2000,1
GBM626,2,BMP4,r02,6,2000,1
GBM626,2,BMP4,r06,6,2000,1
GBM626,2,CTRL,r01,0,250,8
GBM549,1,MSC-BMP4,r04,6,2000,1
GBM549,1,CTRL,r04,6,2000,5
GBM626,2,CTRL,r04,0,250,9
GBM626,2,CTRL,r05,0,250,9
GBM626,2,CTRL,r02,0,250,7
GBM626,2,CTRL,r06,0,250,9
GBM626,2,CTRL,r01,2,500,15
GBM626,2,CTRL,r04,2,500,7
GBM626,2,CTRL,r05,2,500,6
GBM626,2,CTRL,r02,2,500,7
GBM626,2,CTRL,r03,2,500,13
GBM549,1,MSC-BMP4,r02,4,1000,2
GBM549,1,BMP4,r02,4,1000,3
GBM549,1,FBS,r02,4,1000,1
GBM549,1,CTRL,r02,4,1000,2
GBM549,1,CTRL,r03,4,1000,4
GBM549,1,BMP4,r03,4,1000,2
GBM549,1,MSC-EV,r03,4,1000,3
GBM626,2,CTRL,r06,2,500,8
GBM626,2,CTRL,r04,4,1000,4
GBM626,2,CTRL,r05,4,1000,4
GBM626,2,CTRL,r02,4,1000,6
GBM626,2,CTRL,r03,4,1000,7
GBM626,2,CTRL,r06,4,1000,5
GBM626,2,CTRL,r01,6,2000,1
GBM626,2,CTRL,r04,6,2000,1
GBM626,2,CTRL,r05,6,2000,2
GBM549,1,MSC-BMP4,r06,4,1000,2
GBM549,1,BMP4,r06,4,1000,1
GBM549,1,FBS,r06,4,1000,4
GBM549,1,CTRL,r06,4,1000,3
GBM549,1,CTRL,r01,4,1000,4
GBM549,1,FBS,r01,4,1000,3
GBM549,1,BMP4,r01,4,1000,5
GBM549,1,MSC-EV,r01,4,1000,2
GBM549,1,MSC-BMP4,r01,4,1000,1
GBM626,2,CTRL,r02,6,2000,1
GBM626,2,CTRL,r03,6,2000,8
GBM626,2,CTRL,r06,6,2000,3
GBM626,2,MSC-EV,r01,0,250,5
GBM626,2,MSC-EV,r04,0,250,5
GBM626,2,MSC-EV,r05,0,250,8
GBM626,2,MSC-EV,r03,0,250,7
GBM626,2,MSC-EV,r06,0,250,6
GBM626,2,MSC-EV,r01,2,500,2
GBM549,1,MSC-BMP4,r04,4,1000,2
GBM549,1,MSC-EV,r04,4,1000,3
GBM549,1,BMP4,r04,4,1000,2
GBM549,1,FBS,r04,4,1000,3
GBM549,1,CTRL,r04,4,1000,5
GBM549,1,CTRL,r05,4,1000,8
GBM549,1,FBS,r05,4,1000,3
GBM549,1,BMP4,r05,4,1000,5
GBM626,2,MSC-EV,r04,2,500,1
GBM626,2,MSC-EV,r06,2,500,3
GBM549,1,MSC-BMP4,r02,2,500,2
GBM549,1,MSC-EV,r02,2,500,2
GBM549,1,BMP4,r02,2,500,4
GBM549,1,FBS,r02,2,500,6
GBM549,1,CTRL,r02,2,500,4
GBM549,1,CTRL,r03,2,500,5
GBM549,1,FBS,r03,2,500,3
GBM549,1,BMP4,r03,2,500,6
GBM549,1,MSC-EV,r03,2,500,2
GBM549,1,MSC-BMP4,r03,2,500,1
GBM626,2,MSC-EV,r06,4,1000,1
GBM626,2,MSC-EV,r05,6,2000,1
GBM626,2,MSC-EV,r03,6,2000,1
GBM626,2,MSC-EV,r06,6,2000,1
GBM626,2,FBS,r01,0,250,17
GBM626,2,FBS,r05,0,250,13
GBM549,1,MSC-BMP4,r06,2,500,3
GBM549,1,MSC-EV,r06,2,500,1
GBM549,1,BMP4,r06,2,500,5
GBM549,1,FBS,r06,2,500,6
GBM549,1,CTRL,r06,2,500,6
GBM549,1,CTRL,r01,2,500,5
GBM549,1,FBS,r01,2,500,4
GBM549,1,BMP4,r01,2,500,6
GBM549,1,MSC-EV,r01,2,500,1
GBM549,1,MSC-BMP4,r01,2,500,2
GBM626,2,FBS,r02,0,250,15
GBM626,2,FBS,r03,0,250,11
GBM626,2,FBS,r06,0,250,11
GBM626,2,FBS,r01,2,500,17
GBM626,2,FBS,r04,2,500,12
GBM626,2,FBS,r05,2,500,14
GBM626,2,FBS,r02,2,500,17
GBM626,2,FBS,r03,2,500,7
GBM626,2,FBS,r06,2,500,14
GBM626,2,FBS,r01,4,1000,5
GBM549,1,MSC-BMP4,r04,2,500,3
GBM549,1,MSC-EV,r04,2,500,4
GBM549,1,BMP4,r04,2,500,4
GBM549,1,FBS,r04,2,500,4
GBM549,1,CTRL,r04,2,500,4
GBM549,1,CTRL,r05,2,500,5
GBM549,1,FBS,r05,2,500,5
GBM549,1,BMP4,r05,2,500,1
GBM549,1,MSC-EV,r05,2,500,4
GBM549,1,MSC-BMP4,r05,2,500,6
GBM626,2,FBS,r04,4,1000,8
GBM626,2,FBS,r05,4,1000,6
GBM626,2,FBS,r02,4,1000,8
GBM626,2,FBS,r03,4,1000,9
GBM626,2,FBS,r06,4,1000,7
GBM626,2,FBS,r01,6,2000,3
GBM626,2,FBS,r04,6,2000,2
GBM626,2,FBS,r05,6,2000,2
GBM626,2,FBS,r02,6,2000,4
GBM626,2,FBS,r03,6,2000,3
GBM549,1,MSC-BMP4,r02,0,250,6
GBM549,1,MSC-EV,r02,0,250,5
GBM549,1,BMP4,r02,0,250,7
GBM549,1,FBS,r02,0,250,9
GBM549,1,CTRL,r02,0,250,5
GBM549,1,CTRL,r03,0,250,5
GBM549,1,FBS,r03,0,250,4
GBM549,1,BMP4,r03,0,250,6
GBM549,1,MSC-EV,r03,0,250,6
GBM549,1,MSC-BMP4,r03,0,250,3
GBM626,2,FBS,r06,6,2000,3
GBM626,2,MSC-BMP4,r01,0,250,14
GBM626,2,MSC-BMP4,r04,0,250,12
GBM626,2,MSC-BMP4,r05,0,250,9
GBM626,2,MSC-BMP4,r02,0,250,8
GBM626,2,MSC-BMP4,r03,0,250,8
GBM626,2,MSC-BMP4,r06,0,250,13
GBM626,2,MSC-BMP4,r01,2,500,3
GBM626,2,MSC-BMP4,r04,2,500,4
GBM549,1,MSC-BMP4,r06,0,250,2
GBM549,1,MSC-EV,r06,0,250,6
GBM549,1,BMP4,r06,0,250,4
GBM549,1,FBS,r06,0,250,7
GBM549,1,CTRL,r06,0,250,9
GBM549,1,CTRL,r01,0,250,4
GBM549,1,FBS,r01,0,250,7
GBM549,1,BMP4,r01,0,250,8
GBM549,1,MSC-EV,r01,0,250,7
GBM549,1,MSC-BMP4,r01,0,250,4
GBM626,2,MSC-BMP4,r02,2,500,1
GBM626,2,MSC-BMP4,r03,2,500,1
GBM626,2,MSC-BMP4,r06,2,500,2
GBM626,2,MSC-BMP4,r04,4,1000,2
GBM626,2,MSC-BMP4,r05,4,1000,1
GBM626,2,MSC-BMP4,r06,4,1000,2
GBM549,1,MSC-BMP4,r04,0,250,3
GBM549,1,MSC-EV,r04,0,250,2
GBM549,1,BMP4,r04,0,250,4
GBM549,1,FBS,r04,0,250,5
GBM549,1,CTRL,r04,0,250,4
GBM549,1,CTRL,r05,0,250,7
GBM549,1,FBS,r05,0,250,7
GBM549,1,BMP4,r05,0,250,3
GBM549,1,MSC-EV,r05,0,250,4
GBM549,1,MSC-BMP4,r05,0,250,3
GBM626,2,MSC-BMP4,r02,6,2000,1
GBM549,2,CTRL,r01,0,250,6
GBM549,2,BMP4,r01,0,250,1
GBM549,2,MSC-EV,r01,0,250,1
GBM549,2,MSC-BMP4,r01,0,250,2
GBM549,2,MSC-EV,r02,0,250,3
GBM549,2,FBS,r02,0,250,3
GBM549,2,CTRL,r02,0,250,2
GBM549,2,CTRL,r03,0,250,4
GBM549,2,FBS,r03,0,250,1
GBM549,2,BMP4,r03,0,250,4
GBM549,2,MSC-BMP4,r03,0,250,3
GBM549,2,MSC-BMP4,r04,0,250,4
GBM549,2,MSC-EV,r04,0,250,3
GBM549,2,BMP4,r04,0,250,1
GBM549,2,CTRL,r04,0,250,3
GBM549,2,CTRL,r05,0,250,1
GBM549,2,FBS,r05,0,250,2
GBM549,2,BMP4,r05,0,250,2
GBM549,2,MSC-EV,r05,0,250,4
GBM549,2,MSC-BMP4,r05,0,250,1
GBM549,2,MSC-BMP4,r06,0,250,2
GBM549,2,MSC-EV,r06,0,250,1
GBM549,2,BMP4,r06,0,250,4
GBM549,2,FBS,r06,0,250,2
GBM549,2,CTRL,r06,0,250,2
GBM549,2,CTRL,r01,0,250,2
GBM549,2,FBS,r01,0,250,1
GBM549,2,BMP4,r01,0,250,1
GBM549,2,MSC-BMP4,r01,0,250,1
GBM549,2,MSC-BMP4,r02,0,250,1
GBM549,2,BMP4,r02,0,250,1
GBM549,2,CTRL,r02,0,250,2
GBM549,2,CTRL,r03,0,250,2
GBM549,2,FBS,r03,0,250,1
GBM549,2,BMP4,r03,0,250,1
GBM549,2,MSC-EV,r03,0,250,2
GBM549,2,MSC-BMP4,r03,0,250,3
GBM549,2,MSC-BMP4,r04,0,250,5
GBM549,2,MSC-EV,r04,0,250,1
GBM549,2,BMP4,r04,0,250,2
GBM549,2,FBS,r04,0,250,2
GBM549,2,CTRL,r04,0,250,2
GBM549,2,CTRL,r05,0,250,1
GBM549,2,FBS,r05,0,250,3
GBM549,2,BMP4,r05,0,250,3
GBM549,2,MSC-EV,r05,0,250,1
GBM549,2,MSC-BMP4,r05,0,250,3
GBM549,2,MSC-EV,r06,0,250,3
GBM549,2,CTRL,r06,0,250,2
GBM549,2,CTRL,r01,6,2000,2
GBM549,2,BMP4,r01,6,2000,6
GBM549,2,MSC-EV,r01,6,2000,1
GBM549,2,MSC-BMP4,r02,6,2000,2
GBM549,2,MSC-EV,r02,6,2000,2
GBM549,2,BMP4,r02,6,2000,1
GBM549,2,FBS,r02,6,2000,4
GBM549,2,CTRL,r02,6,2000,2
GBM549,2,BMP4,r03,6,2000,2
GBM549,2,MSC-BMP4,r03,6,2000,1
GBM549,2,MSC-BMP4,r04,6,2000,1
GBM549,2,MSC-EV,r04,6,2000,2
GBM549,2,FBS,r04,6,2000,1
GBM549,2,CTRL,r05,6,2000,2
GBM549,2,FBS,r05,6,2000,3
GBM549,2,BMP4,r05,6,2000,6
GBM549,2,MSC-EV,r05,6,2000,1
GBM549,2,MSC-BMP4,r05,6,2000,1
GBM549,2,MSC-BMP4,r06,6,2000,3
GBM549,2,BMP4,r06,6,2000,4
GBM549,2,FBS,r06,6,2000,2
GBM549,2,CTRL,r06,6,2000,5
GBM549,2,BMP4,r01,6,2000,1
GBM549,2,MSC-BMP4,r01,6,2000,2
GBM549,2,MSC-BMP4,r02,6,2000,3
GBM549,2,MSC-EV,r02,6,2000,4
GBM549,2,BMP4,r02,6,2000,1
GBM549,2,FBS,r02,6,2000,1
GBM549,2,CTRL,r02,6,2000,3
GBM549,2,CTRL,r03,6,2000,2
GBM549,2,FBS,r03,6,2000,3
GBM549,2,BMP4,r03,6,2000,3
GBM549,2,MSC-EV,r03,6,2000,1
GBM549,2,MSC-BMP4,r03,6,2000,1
GBM549,2,MSC-BMP4,r04,6,2000,3
GBM549,2,MSC-EV,r04,6,2000,1
GBM549,2,BMP4,r04,6,2000,1
GBM549,2,FBS,r04,6,2000,2
GBM549,2,CTRL,r04,6,2000,1
GBM549,2,CTRL,r05,6,2000,1
GBM549,2,FBS,r05,6,2000,2
GBM549,2,MSC-BMP4,r05,6,2000,3
GBM549,2,MSC-BMP4,r06,6,2000,2
GBM549,2,MSC-EV,r06,6,2000,1
GBM549,2,BMP4,r06,6,2000,1
GBM549,2,FBS,r06,6,2000,1
GBM549,2,CTRL,r06,6,2000,6
GBM549,2,CTRL,r01,4,1000,2
GBM549,2,FBS,r01,4,1000,2
GBM549,2,BMP4,r01,4,1000,3
GBM549,2,MSC-EV,r01,4,1000,2
GBM549,2,MSC-BMP4,r01,4,1000,2
GBM549,2,MSC-BMP4,r02,4,1000,8
GBM549,2,MSC-EV,r02,4,1000,16
GBM549,2,BMP4,r02,4,1000,9
GBM549,2,FBS,r02,4,1000,16
GBM549,2,CTRL,r02,4,1000,8
GBM549,2,CTRL,r03,4,1000,9
GBM549,2,FBS,r03,4,1000,8
GBM549,2,BMP4,r03,4,1000,9
GBM549,2,MSC-EV,r03,4,1000,11
GBM549,2,MSC-BMP4,r03,4,1000,9
GBM549,2,MSC-BMP4,r04,4,1000,1
GBM549,2,MSC-EV,r04,4,1000,1
GBM549,2,BMP4,r04,4,1000,1
GBM549,2,FBS,r04,4,1000,3
GBM549,2,CTRL,r04,4,1000,2
GBM549,2,CTRL,r05,4,1000,4
GBM549,2,FBS,r05,4,1000,3
GBM549,2,BMP4,r05,4,1000,1
GBM549,2,MSC-EV,r05,4,1000,2
GBM549,2,MSC-BMP4,r05,4,1000,2
GBM549,2,MSC-BMP4,r06,4,1000,5
GBM549,2,MSC-EV,r06,4,1000,6
GBM549,2,BMP4,r06,4,1000,12
GBM549,2,FBS,r06,4,1000,9
GBM549,2,CTRL,r01,4,1000,11
GBM549,2,FBS,r01,4,1000,11
GBM549,2,BMP4,r01,4,1000,7
GBM549,2,MSC-EV,r01,4,1000,12
GBM549,2,MSC-BMP4,r01,4,1000,6
GBM549,2,MSC-BMP4,r02,4,1000,1
GBM549,2,MSC-EV,r02,4,1000,1
GBM549,2,BMP4,r02,4,1000,1
GBM549,2,FBS,r02,4,1000,1
GBM549,2,CTRL,r02,4,1000,3
GBM549,2,CTRL,r03,4,1000,4
GBM549,2,FBS,r03,4,1000,2
GBM549,2,BMP4,r03,4,1000,2
GBM549,2,MSC-EV,r03,4,1000,3
GBM549,2,MSC-BMP4,r03,4,1000,2
GBM549,2,MSC-EV,r04,4,1000,9
GBM549,2,BMP4,r04,4,1000,8
GBM549,2,FBS,r04,4,1000,12
GBM549,2,CTRL,r04,4,1000,9
GBM549,2,CTRL,r05,4,1000,11
GBM549,2,FBS,r05,4,1000,15
GBM549,2,BMP4,r05,4,1000,11
GBM549,2,MSC-EV,r05,4,1000,12
GBM549,2,MSC-BMP4,r05,4,1000,11
GBM549,2,MSC-BMP4,r06,4,1000,1
GBM549,2,MSC-EV,r06,4,1000,3
GBM549,2,BMP4,r06,4,1000,1
GBM549,2,FBS,r06,4,1000,5
GBM549,2,CTRL,r06,4,1000,1
GBM549,2,CTRL,r01,2,500,1
GBM549,2,FBS,r01,2,500,1
GBM549,2,BMP4,r01,2,500,1
GBM549,2,MSC-EV,r01,2,500,4
GBM549,2,MSC-BMP4,r01,2,500,4
GBM549,2,MSC-BMP4,r02,2,500,1
GBM549,2,MSC-EV,r02,2,500,1
GBM549,2,FBS,r02,2,500,1
GBM549,2,CTRL,r02,2,500,3
GBM549,2,CTRL,r03,2,500,4
GBM549,2,FBS,r03,2,500,6
GBM549,2,BMP4,r03,2,500,2
GBM549,2,MSC-EV,r03,2,500,1
GBM549,2,MSC-BMP4,r03,2,500,2
GBM549,2,MSC-BMP4,r04,2,500,4
GBM549,2,MSC-EV,r04,2,500,8
GBM549,2,BMP4,r04,2,500,6
GBM549,2,FBS,r04,2,500,1
GBM549,2,CTRL,r04,2,500,1
GBM549,2,CTRL,r05,2,500,2
GBM549,2,BMP4,r05,2,500,3
GBM549,2,MSC-EV,r05,2,500,6
GBM549,2,MSC-BMP4,r05,2,500,1
GBM549,2,MSC-BMP4,r06,2,500,3
GBM549,2,MSC-EV,r06,2,500,2
GBM549,2,BMP4,r06,2,500,1
